gameid,uid,round,reactTime,color,guess,congruent,near,correct,accuracy
37462,9beb3afc9dbde450ed94,109,582,h,h,0,1,1,1.0
37462,9beb3afc9dbde450ed94,110,677,f,f,0,1,1,1.0
37466,2168bb1aeb8b5e6a4e22,101,724,f,f,0,1,1,0.8
37466,2168bb1aeb8b5e6a4e22,102,568,f,f,1,1,1,0.8
37466,2168bb1aeb8b5e6a4e22,103,489,f,f,1,1,1,0.8
37466,2168bb1aeb8b5e6a4e22,104,488,h,f,0,0,0,0.8
37466,2168bb1aeb8b5e6a4e22,105,695,f,f,0,1,1,0.8
37466,2168bb1aeb8b5e6a4e22,106,545,h,h,0,1,1,0.8
37466,2168bb1aeb8b5e6a4e22,107,537,f,f,1,1,1,0.8
37466,2168bb1aeb8b5e6a4e22,108,523,f,h,0,0,0,0.8
37466,2168bb1aeb8b5e6a4e22,109,584,h,h,1,1,1,0.8
37466,2168bb1aeb8b5e6a4e22,110,496,h,h,1,1,1,0.8
37544,17aed68f788dd68c0f83,101,915,h,h,0,1,1,1.0
37544,17aed68f788dd68c0f83,102,752,h,h,1,1,1,1.0
37544,17aed68f788dd68c0f83,103,728,h,h,0,1,1,1.0
37544,17aed68f788dd68c0f83,104,541,h,h,1,1,1,1.0
37544,17aed68f788dd68c0f83,105,482,h,h,1,1,1,1.0
37544,17aed68f788dd68c0f83,106,799,h,h,0,1,1,1.0
37544,17aed68f788dd68c0f83,107,748,f,f,0,1,1,1.0
37544,17aed68f788dd68c0f83,108,544,f,f,1,1,1,1.0
37544,17aed68f788dd68c0f83,109,520,h,h,0,1,1,1.0
37544,17aed68f788dd68c0f83,110,723,f,f,0,1,1,1.0
37611,7588f563edf31a79f243,101,627,h,h,0,1,1,0.8
37611,7588f563edf31a79f243,102,837,f,g,0,0,0,0.8
37611,7588f563edf31a79f243,103,851,h,h,1,1,1,0.8
37611,7588f563edf31a79f243,104,636,f,f,0,1,1,0.8
37611,7588f563edf31a79f243,105,619,f,f,0,1,1,0.8
37611,7588f563edf31a79f243,106,630,h,j,0,0,0,0.8
37611,7588f563edf31a79f243,107,1030,f,f,1,1,1,0.8
37611,7588f563edf31a79f243,108,613,h,h,1,1,1,0.8
37611,7588f563edf31a79f243,109,717,f,f,0,1,1,0.8
37611,7588f563edf31a79f243,110,647,f,f,0,1,1,0.8
37812,abeb9e041c47fcd8f638,101,730,h,h,1,1,1,0.9
37812,abeb9e041c47fcd8f638,102,653,f,f,0,1,1,0.9
37812,abeb9e041c47fcd8f638,103,652,h,h,1,1,1,0.9
37812,abeb9e041c47fcd8f638,104,459,h,h,1,1,1,0.9
37812,abeb9e041c47fcd8f638,105,473,f,f,1,1,1,0.9
37812,abeb9e041c47fcd8f638,106,457,f,h,1,0,0,0.9
37812,abeb9e041c47fcd8f638,107,444,f,f,1,1,1,0.9
37812,abeb9e041c47fcd8f638,108,437,f,f,1,1,1,0.9
37812,abeb9e041c47fcd8f638,109,370,f,f,1,1,1,0.9
37812,abeb9e041c47fcd8f638,110,452,h,h,0,1,1,0.9
37949,6faa636511e9e09582f7,101,617,h,h,1,1,1,1.0
37949,6faa636511e9e09582f7,102,458,f,f,1,1,1,1.0
37949,6faa636511e9e09582f7,103,464,h,h,1,1,1,1.0
37949,6faa636511e9e09582f7,104,744,f,f,0,1,1,1.0
37949,6faa636511e9e09582f7,105,570,h,h,1,1,1,1.0
37949,6faa636511e9e09582f7,106,569,f,f,1,1,1,1.0
37949,6faa636511e9e09582f7,107,518,h,h,1,1,1,1.0
37949,6faa636511e9e09582f7,108,553,h,h,0,1,1,1.0
37949,6faa636511e9e09582f7,109,425,h,h,1,1,1,1.0
37949,6faa636511e9e09582f7,110,424,h,h,1,1,1,1.0
38135,517b9f76bc2e04a9fa3f,101,705,f,f,1,1,1,1.0
38135,517b9f76bc2e04a9fa3f,102,600,f,f,1,1,1,1.0
38135,517b9f76bc2e04a9fa3f,103,718,f,f,0,1,1,1.0
38135,517b9f76bc2e04a9fa3f,104,520,f,f,0,1,1,1.0
38135,517b9f76bc2e04a9fa3f,105,572,f,f,0,1,1,1.0
38135,517b9f76bc2e04a9fa3f,106,560,f,f,0,1,1,1.0
38135,517b9f76bc2e04a9fa3f,107,686,f,f,1,1,1,1.0
38135,517b9f76bc2e04a9fa3f,108,535,h,h,1,1,1,1.0
38135,517b9f76bc2e04a9fa3f,109,513,f,f,1,1,1,1.0
38135,517b9f76bc2e04a9fa3f,110,470,h,h,1,1,1,1.0
38288,330d995aafddda665fa8,101,1056,h,h,1,1,1,1.0
38288,330d995aafddda665fa8,102,803,f,f,0,1,1,1.0
38288,330d995aafddda665fa8,103,855,h,h,1,1,1,1.0
38288,330d995aafddda665fa8,104,1079,h,h,0,1,1,1.0
38288,330d995aafddda665fa8,105,505,h,h,0,1,1,1.0
38288,330d995aafddda665fa8,106,518,h,h,0,1,1,1.0
38288,330d995aafddda665fa8,107,510,h,h,0,1,1,1.0
38288,330d995aafddda665fa8,108,621,f,f,0,1,1,1.0
38288,330d995aafddda665fa8,109,578,h,h,0,1,1,1.0
38288,330d995aafddda665fa8,110,567,f,f,1,1,1,1.0
38307,ba8fbc896aaf1492aaa4,101,683,h,h,0,1,1,0.9
38307,ba8fbc896aaf1492aaa4,102,574,h,h,0,1,1,0.9
38307,ba8fbc896aaf1492aaa4,103,684,f,f,0,1,1,0.9
38307,ba8fbc896aaf1492aaa4,104,683,f,f,1,1,1,0.9
38307,ba8fbc896aaf1492aaa4,105,521,h,h,0,1,1,0.9
38307,ba8fbc896aaf1492aaa4,106,655,h,h,1,1,1,0.9
38307,ba8fbc896aaf1492aaa4,107,594,h,h,0,1,1,0.9
38307,ba8fbc896aaf1492aaa4,108,507,f,h,0,0,0,0.9
38307,ba8fbc896aaf1492aaa4,109,681,f,f,0,1,1,0.9
38307,ba8fbc896aaf1492aaa4,110,626,h,h,0,1,1,0.9
38472,50cd36fdca4da583c89f,101,1139,f,+,0,0,0,0.7
38472,50cd36fdca4da583c89f,102,1594,h,h,0,1,1,0.7
38472,50cd36fdca4da583c89f,103,1840,f,f,1,1,1,0.7
38472,50cd36fdca4da583c89f,104,584,f,f,1,1,1,0.7
38472,50cd36fdca4da583c89f,105,440,f,f,0,1,1,0.7
38472,50cd36fdca4da583c89f,106,1247,h,h,0,1,1,0.7
38472,50cd36fdca4da583c89f,107,1218,h,h,1,1,1,0.7
38472,50cd36fdca4da583c89f,108,481,f,f,0,1,1,0.7
38472,50cd36fdca4da583c89f,109,592,f,h,0,0,0,0.7
38472,50cd36fdca4da583c89f,110,441,h,f,1,0,0,0.7
38489,d8958f497c2cc6788e48,101,6055,h,h,0,1,1,1.0
38489,d8958f497c2cc6788e48,102,1646,f,f,1,1,1,1.0
38489,d8958f497c2cc6788e48,103,724,f,f,1,1,1,1.0
38489,d8958f497c2cc6788e48,104,1113,f,f,0,1,1,1.0
38489,d8958f497c2cc6788e48,105,982,h,h,0,1,1,1.0
38489,d8958f497c2cc6788e48,106,624,f,f,1,1,1,1.0
38489,d8958f497c2cc6788e48,107,1188,h,h,1,1,1,1.0
38489,d8958f497c2cc6788e48,108,655,h,h,1,1,1,1.0
38489,d8958f497c2cc6788e48,109,559,h,h,1,1,1,1.0
38489,d8958f497c2cc6788e48,110,638,f,f,0,1,1,1.0
38510,89b0b09442ecf57990d3,101,483,f,f,0,1,1,0.8
38510,89b0b09442ecf57990d3,102,398,f,f,1,1,1,0.8
38510,89b0b09442ecf57990d3,103,381,f,h,0,0,0,0.8
38510,89b0b09442ecf57990d3,104,542,h,h,0,1,1,0.8
38510,89b0b09442ecf57990d3,105,468,f,f,1,1,1,0.8
38510,89b0b09442ecf57990d3,106,445,f,f,1,1,1,0.8
38510,89b0b09442ecf57990d3,107,590,f,h,0,0,0,0.8
38510,89b0b09442ecf57990d3,108,885,f,f,1,1,1,0.8
38510,89b0b09442ecf57990d3,109,576,f,f,0,1,1,0.8
38510,89b0b09442ecf57990d3,110,501,h,h,1,1,1,0.8
38604,d0052e672b7f5bcd2819,101,574,h,h,0,1,1,1.0
38604,d0052e672b7f5bcd2819,102,1344,f,f,0,1,1,1.0
38604,d0052e672b7f5bcd2819,103,1118,h,h,1,1,1,1.0
38604,d0052e672b7f5bcd2819,104,1254,f,f,0,1,1,1.0
38604,d0052e672b7f5bcd2819,105,610,f,f,0,1,1,1.0
38604,d0052e672b7f5bcd2819,106,616,f,f,1,1,1,1.0
38604,d0052e672b7f5bcd2819,107,1649,h,h,1,1,1,1.0
38604,d0052e672b7f5bcd2819,108,1527,f,f,0,1,1,1.0
38604,d0052e672b7f5bcd2819,109,424,h,h,1,1,1,1.0
38604,d0052e672b7f5bcd2819,110,561,h,h,1,1,1,1.0
38605,1fbc599e5cf9f29208f8,101,516,f,f,1,1,1,1.0
38605,1fbc599e5cf9f29208f8,102,515,h,h,1,1,1,1.0
38605,1fbc599e5cf9f29208f8,103,398,h,h,1,1,1,1.0
38605,1fbc599e5cf9f29208f8,104,376,h,h,1,1,1,1.0
38605,1fbc599e5cf9f29208f8,105,403,f,f,0,1,1,1.0
38605,1fbc599e5cf9f29208f8,106,362,h,h,0,1,1,1.0
38605,1fbc599e5cf9f29208f8,107,383,h,h,0,1,1,1.0
38605,1fbc599e5cf9f29208f8,108,445,h,h,0,1,1,1.0
38605,1fbc599e5cf9f29208f8,109,416,h,h,1,1,1,1.0
38605,1fbc599e5cf9f29208f8,110,341,h,h,1,1,1,1.0
38708,b8821fc7474270004c7c,101,701,f,f,0,1,1,0.9
38708,b8821fc7474270004c7c,102,823,h,h,1,1,1,0.9
38708,b8821fc7474270004c7c,103,523,f,f,1,1,1,0.9
38708,b8821fc7474270004c7c,104,614,f,f,0,1,1,0.9
38708,b8821fc7474270004c7c,105,453,h,h,1,1,1,0.9
38708,b8821fc7474270004c7c,106,498,h,h,0,1,1,0.9
38708,b8821fc7474270004c7c,107,407,h,h,1,1,1,0.9
38708,b8821fc7474270004c7c,108,420,f,f,1,1,1,0.9
38708,b8821fc7474270004c7c,109,363,h,h,1,1,1,0.9
38708,b8821fc7474270004c7c,110,417,h,f,1,0,0,0.9
38726,92aded9b2a6bb18a63f6,101,591,h,h,0,1,1,1.0
38726,92aded9b2a6bb18a63f6,102,681,f,f,0,1,1,1.0
38726,92aded9b2a6bb18a63f6,103,752,h,h,1,1,1,1.0
38726,92aded9b2a6bb18a63f6,104,525,f,f,0,1,1,1.0
38726,92aded9b2a6bb18a63f6,105,575,f,f,0,1,1,1.0
38726,92aded9b2a6bb18a63f6,106,607,h,h,0,1,1,1.0
38726,92aded9b2a6bb18a63f6,107,574,h,h,0,1,1,1.0
38726,92aded9b2a6bb18a63f6,108,573,h,h,1,1,1,1.0
38726,92aded9b2a6bb18a63f6,109,430,f,f,0,1,1,1.0
38726,92aded9b2a6bb18a63f6,110,643,f,f,1,1,1,1.0
38898,7c07fd7718e3018daec2,101,1067,f,f,1,1,1,1.0
38898,7c07fd7718e3018daec2,102,799,f,f,0,1,1,1.0
38898,7c07fd7718e3018daec2,103,993,h,h,1,1,1,1.0
38898,7c07fd7718e3018daec2,104,857,f,f,0,1,1,1.0
38898,7c07fd7718e3018daec2,105,625,f,f,0,1,1,1.0
38898,7c07fd7718e3018daec2,106,675,h,h,1,1,1,1.0
38898,7c07fd7718e3018daec2,107,506,h,h,1,1,1,1.0
38898,7c07fd7718e3018daec2,108,471,h,h,1,1,1,1.0
38898,7c07fd7718e3018daec2,109,542,f,f,1,1,1,1.0
38898,7c07fd7718e3018daec2,110,664,h,h,1,1,1,1.0
38907,99764ab7d6a8fe2483d1,101,1064,f,f,0,1,1,0.9
38907,99764ab7d6a8fe2483d1,102,555,f,f,1,1,1,0.9
38907,99764ab7d6a8fe2483d1,103,712,h,h,1,1,1,0.9
38907,99764ab7d6a8fe2483d1,104,567,h,f,0,0,0,0.9
38907,99764ab7d6a8fe2483d1,105,761,f,f,0,1,1,0.9
38907,99764ab7d6a8fe2483d1,106,607,f,f,0,1,1,0.9
38907,99764ab7d6a8fe2483d1,107,653,h,h,1,1,1,0.9
38907,99764ab7d6a8fe2483d1,108,740,f,f,1,1,1,0.9
38907,99764ab7d6a8fe2483d1,109,519,f,f,1,1,1,0.9
38907,99764ab7d6a8fe2483d1,110,706,h,h,0,1,1,0.9
39047,525c58f0288bf3dbc87e,101,582,h,h,1,1,1,1.0
39047,525c58f0288bf3dbc87e,102,510,h,h,1,1,1,1.0
39047,525c58f0288bf3dbc87e,103,617,f,f,1,1,1,1.0
39047,525c58f0288bf3dbc87e,104,444,f,f,1,1,1,1.0
39047,525c58f0288bf3dbc87e,105,447,h,h,0,1,1,1.0
39047,525c58f0288bf3dbc87e,106,352,h,h,0,1,1,1.0
39047,525c58f0288bf3dbc87e,107,380,h,h,0,1,1,1.0
39047,525c58f0288bf3dbc87e,108,369,f,f,1,1,1,1.0
39047,525c58f0288bf3dbc87e,109,447,h,h,0,1,1,1.0
39047,525c58f0288bf3dbc87e,110,447,h,h,0,1,1,1.0
39161,45fd8dcbc24151877745,101,579,f,f,1,1,1,1.0
39161,45fd8dcbc24151877745,102,473,h,h,1,1,1,1.0
39161,45fd8dcbc24151877745,103,615,h,h,0,1,1,1.0
39161,45fd8dcbc24151877745,104,497,h,h,0,1,1,1.0
39161,45fd8dcbc24151877745,105,484,h,h,0,1,1,1.0
39161,45fd8dcbc24151877745,106,462,f,f,1,1,1,1.0
39161,45fd8dcbc24151877745,107,466,f,f,1,1,1,1.0
39161,45fd8dcbc24151877745,108,624,f,f,0,1,1,1.0
39161,45fd8dcbc24151877745,109,528,h,h,1,1,1,1.0
39161,45fd8dcbc24151877745,110,574,h,h,0,1,1,1.0
39180,4abc79f1f191d44857aa,101,567,f,f,1,1,1,1.0
39180,4abc79f1f191d44857aa,102,548,h,h,0,1,1,1.0
39180,4abc79f1f191d44857aa,103,503,f,f,0,1,1,1.0
39180,4abc79f1f191d44857aa,104,421,f,f,0,1,1,1.0
39180,4abc79f1f191d44857aa,105,450,h,h,1,1,1,1.0
39180,4abc79f1f191d44857aa,106,377,f,f,0,1,1,1.0
39180,4abc79f1f191d44857aa,107,499,h,h,0,1,1,1.0
39180,4abc79f1f191d44857aa,108,420,f,f,1,1,1,1.0
39180,4abc79f1f191d44857aa,109,523,f,f,0,1,1,1.0
39180,4abc79f1f191d44857aa,110,413,f,f,1,1,1,1.0
39627,12f4842eda7f1a6bf16d,101,590,h,h,0,1,1,1.0
39627,12f4842eda7f1a6bf16d,102,545,h,h,0,1,1,1.0
39627,12f4842eda7f1a6bf16d,103,657,f,f,0,1,1,1.0
39627,12f4842eda7f1a6bf16d,104,477,h,h,0,1,1,1.0
39627,12f4842eda7f1a6bf16d,105,519,h,h,1,1,1,1.0
39627,12f4842eda7f1a6bf16d,106,438,h,h,0,1,1,1.0
39627,12f4842eda7f1a6bf16d,107,515,f,f,0,1,1,1.0
39627,12f4842eda7f1a6bf16d,108,445,h,h,0,1,1,1.0
39627,12f4842eda7f1a6bf16d,109,468,h,h,1,1,1,1.0
39627,12f4842eda7f1a6bf16d,110,334,h,h,1,1,1,1.0
39684,2923542c3f36cffbb1d1,101,1116,f,f,1,1,1,0.9
39684,2923542c3f36cffbb1d1,102,1108,f,g,1,0,0,0.9
39684,2923542c3f36cffbb1d1,103,898,f,f,1,1,1,0.9
39684,2923542c3f36cffbb1d1,104,924,h,h,1,1,1,0.9
39684,2923542c3f36cffbb1d1,105,890,f,f,0,1,1,0.9
39684,2923542c3f36cffbb1d1,106,774,h,h,0,1,1,0.9
39684,2923542c3f36cffbb1d1,107,541,h,h,1,1,1,0.9
39684,2923542c3f36cffbb1d1,108,499,h,h,0,1,1,0.9
39684,2923542c3f36cffbb1d1,109,479,h,h,0,1,1,0.9
39684,2923542c3f36cffbb1d1,110,526,f,f,0,1,1,0.9
39789,f107bc27125ecd972fd4,101,540,h,h,1,1,1,0.9
39789,f107bc27125ecd972fd4,102,603,h,h,1,1,1,0.9
39789,f107bc27125ecd972fd4,103,500,h,h,0,1,1,0.9
39789,f107bc27125ecd972fd4,104,489,f,f,0,1,1,0.9
39789,f107bc27125ecd972fd4,105,414,f,f,0,1,1,0.9
39789,f107bc27125ecd972fd4,106,415,h,h,0,1,1,0.9
39789,f107bc27125ecd972fd4,107,420,f,h,0,0,0,0.9
39789,f107bc27125ecd972fd4,108,414,h,h,1,1,1,0.9
39789,f107bc27125ecd972fd4,109,627,f,f,1,1,1,0.9
39789,f107bc27125ecd972fd4,110,421,f,f,1,1,1,0.9
39931,295d0cf48809a4fadb80,101,731,f,f,0,1,1,0.9
39931,295d0cf48809a4fadb80,102,524,f,f,0,1,1,0.9
39931,295d0cf48809a4fadb80,103,560,f,f,1,1,1,0.9
39931,295d0cf48809a4fadb80,104,529,h,h,1,1,1,0.9
39931,295d0cf48809a4fadb80,105,437,h,f,0,0,0,0.9
39931,295d0cf48809a4fadb80,106,481,f,f,0,1,1,0.9
39931,295d0cf48809a4fadb80,107,510,h,h,1,1,1,0.9
39931,295d0cf48809a4fadb80,108,573,h,h,1,1,1,0.9
39931,295d0cf48809a4fadb80,109,424,f,f,1,1,1,0.9
39931,295d0cf48809a4fadb80,110,536,f,f,1,1,1,0.9
40038,4676a16d273dbc431e0e,101,816,f,g,0,0,0,0.7
40038,4676a16d273dbc431e0e,102,768,f,f,1,1,1,0.7
40038,4676a16d273dbc431e0e,103,450,h,j,0,0,0,0.7
40038,4676a16d273dbc431e0e,104,692,h,h,0,1,1,0.7
40038,4676a16d273dbc431e0e,105,500,h,h,0,1,1,0.7
40038,4676a16d273dbc431e0e,106,449,h,h,0,1,1,0.7
40038,4676a16d273dbc431e0e,107,814,f,f,0,1,1,0.7
40038,4676a16d273dbc431e0e,108,402,f,h,1,0,0,0.7
40038,4676a16d273dbc431e0e,109,476,f,f,1,1,1,0.7
40038,4676a16d273dbc431e0e,110,610,f,f,0,1,1,0.7
40176,eb6f457ff7a3df8106ba,101,638,f,f,1,1,1,1.0
40176,eb6f457ff7a3df8106ba,102,715,f,f,0,1,1,1.0
40176,eb6f457ff7a3df8106ba,103,825,h,h,0,1,1,1.0
40176,eb6f457ff7a3df8106ba,104,487,f,f,1,1,1,1.0
40176,eb6f457ff7a3df8106ba,105,444,h,h,1,1,1,1.0
40176,eb6f457ff7a3df8106ba,106,416,f,f,1,1,1,1.0
40176,eb6f457ff7a3df8106ba,107,405,f,f,1,1,1,1.0
40176,eb6f457ff7a3df8106ba,108,393,h,h,0,1,1,1.0
40176,eb6f457ff7a3df8106ba,109,296,f,f,1,1,1,1.0
40176,eb6f457ff7a3df8106ba,110,463,h,h,1,1,1,1.0
40184,93d9ef2bb517ac3989a3,101,1010,h,h,0,1,1,1.0
40184,93d9ef2bb517ac3989a3,102,1069,h,h,0,1,1,1.0
40184,93d9ef2bb517ac3989a3,103,975,h,h,1,1,1,1.0
40184,93d9ef2bb517ac3989a3,104,1388,f,f,1,1,1,1.0
40184,93d9ef2bb517ac3989a3,105,635,f,f,1,1,1,1.0
40184,93d9ef2bb517ac3989a3,106,558,f,f,1,1,1,1.0
40184,93d9ef2bb517ac3989a3,107,1006,f,f,0,1,1,1.0
40184,93d9ef2bb517ac3989a3,108,658,h,h,1,1,1,1.0
40184,93d9ef2bb517ac3989a3,109,800,h,h,1,1,1,1.0
40184,93d9ef2bb517ac3989a3,110,773,h,h,0,1,1,1.0
40198,5661369c6477624ee090,101,529,f,f,1,1,1,1.0
40198,5661369c6477624ee090,102,637,h,h,1,1,1,1.0
40198,5661369c6477624ee090,103,483,f,f,1,1,1,1.0
40198,5661369c6477624ee090,104,442,h,h,1,1,1,1.0
40198,5661369c6477624ee090,105,548,f,f,0,1,1,1.0
40198,5661369c6477624ee090,106,388,h,h,1,1,1,1.0
40198,5661369c6477624ee090,107,403,f,f,0,1,1,1.0
40198,5661369c6477624ee090,108,658,h,h,0,1,1,1.0
40198,5661369c6477624ee090,109,546,f,f,0,1,1,1.0
40198,5661369c6477624ee090,110,434,h,h,1,1,1,1.0
40390,a267a1979bf198935a20,101,775,h,h,1,1,1,1.0
40390,a267a1979bf198935a20,102,561,h,h,0,1,1,1.0
40390,a267a1979bf198935a20,103,783,f,f,0,1,1,1.0
40390,a267a1979bf198935a20,104,625,f,f,1,1,1,1.0
40390,a267a1979bf198935a20,105,769,h,h,0,1,1,1.0
40390,a267a1979bf198935a20,106,592,h,h,1,1,1,1.0
40390,a267a1979bf198935a20,107,659,f,f,0,1,1,1.0
40390,a267a1979bf198935a20,108,538,f,f,1,1,1,1.0
40390,a267a1979bf198935a20,109,447,f,f,1,1,1,1.0
40390,a267a1979bf198935a20,110,430,f,f,1,1,1,1.0
40475,8cf23bf375c4b4cac92e,101,543,h,h,0,1,1,1.0
40475,8cf23bf375c4b4cac92e,102,585,f,f,1,1,1,1.0
40475,8cf23bf375c4b4cac92e,103,480,f,f,1,1,1,1.0
40475,8cf23bf375c4b4cac92e,104,489,h,h,1,1,1,1.0
40475,8cf23bf375c4b4cac92e,105,615,h,h,0,1,1,1.0
40475,8cf23bf375c4b4cac92e,106,489,h,h,1,1,1,1.0
40475,8cf23bf375c4b4cac92e,107,488,f,f,0,1,1,1.0
40475,8cf23bf375c4b4cac92e,108,497,h,h,0,1,1,1.0
40475,8cf23bf375c4b4cac92e,109,470,f,f,1,1,1,1.0
40475,8cf23bf375c4b4cac92e,110,614,h,h,1,1,1,1.0
40479,fb7231d3ab33a2af2b04,101,1042,h,h,0,1,1,1.0
40479,fb7231d3ab33a2af2b04,102,1005,f,f,1,1,1,1.0
40479,fb7231d3ab33a2af2b04,103,884,h,h,1,1,1,1.0
40479,fb7231d3ab33a2af2b04,104,812,f,f,0,1,1,1.0
40479,fb7231d3ab33a2af2b04,105,843,h,h,1,1,1,1.0
40479,fb7231d3ab33a2af2b04,106,752,f,f,0,1,1,1.0
40479,fb7231d3ab33a2af2b04,107,870,h,h,0,1,1,1.0
40479,fb7231d3ab33a2af2b04,108,1102,f,f,1,1,1,1.0
40479,fb7231d3ab33a2af2b04,109,881,f,f,1,1,1,1.0
40479,fb7231d3ab33a2af2b04,110,930,f,f,1,1,1,1.0
40596,7108885c53a3a0425144,101,644,h,h,0,1,1,0.9
40596,7108885c53a3a0425144,102,1046,f,f,0,1,1,0.9
40596,7108885c53a3a0425144,103,644,f,f,0,1,1,0.9
40596,7108885c53a3a0425144,104,523,f,f,1,1,1,0.9
40596,7108885c53a3a0425144,105,620,h,h,0,1,1,0.9
40596,7108885c53a3a0425144,106,517,h,h,0,1,1,0.9
40596,7108885c53a3a0425144,107,420,f,f,0,1,1,0.9
40596,7108885c53a3a0425144,108,307,f,h,0,0,0,0.9
40596,7108885c53a3a0425144,109,643,h,h,1,1,1,0.9
40596,7108885c53a3a0425144,110,403,h,h,1,1,1,0.9
40644,e41e881cdb981a97e53d,101,616,h,h,1,1,1,1.0
40644,e41e881cdb981a97e53d,102,761,h,h,0,1,1,1.0
40644,e41e881cdb981a97e53d,103,455,f,f,1,1,1,1.0
40644,e41e881cdb981a97e53d,104,510,f,f,1,1,1,1.0
40644,e41e881cdb981a97e53d,105,451,h,h,1,1,1,1.0
40644,e41e881cdb981a97e53d,106,374,f,f,1,1,1,1.0
40644,e41e881cdb981a97e53d,107,427,f,f,1,1,1,1.0
40644,e41e881cdb981a97e53d,108,700,f,f,0,1,1,1.0
40644,e41e881cdb981a97e53d,109,395,f,f,1,1,1,1.0
40644,e41e881cdb981a97e53d,110,506,h,h,0,1,1,1.0
40672,65f3f89c36ab26a64d17,101,1355,f,f,0,1,1,0.9
40672,65f3f89c36ab26a64d17,102,732,f,f,0,1,1,0.9
40672,65f3f89c36ab26a64d17,103,1295,h,h,1,1,1,0.9
40672,65f3f89c36ab26a64d17,104,628,h,h,1,1,1,0.9
40672,65f3f89c36ab26a64d17,105,532,f,f,1,1,1,0.9
40672,65f3f89c36ab26a64d17,106,572,f,f,1,1,1,0.9
40672,65f3f89c36ab26a64d17,107,573,h,h,0,1,1,0.9
40672,65f3f89c36ab26a64d17,108,484,h,f,1,0,0,0.9
40672,65f3f89c36ab26a64d17,109,2009,f,f,1,1,1,0.9
40672,65f3f89c36ab26a64d17,110,1738,h,h,0,1,1,0.9
40710,ca9ee769f5a09e502f37,101,858,h,h,0,1,1,1.0
40710,ca9ee769f5a09e502f37,102,646,h,h,0,1,1,1.0
40710,ca9ee769f5a09e502f37,103,653,f,f,1,1,1,1.0
40710,ca9ee769f5a09e502f37,104,630,h,h,1,1,1,1.0
40710,ca9ee769f5a09e502f37,105,499,f,f,1,1,1,1.0
40710,ca9ee769f5a09e502f37,106,539,f,f,1,1,1,1.0
40710,ca9ee769f5a09e502f37,107,463,f,f,1,1,1,1.0
40710,ca9ee769f5a09e502f37,108,700,f,f,0,1,1,1.0
40710,ca9ee769f5a09e502f37,109,483,f,f,1,1,1,1.0
40710,ca9ee769f5a09e502f37,110,634,h,h,0,1,1,1.0
40716,e443a45200567f67ef10,101,970,h,h;,1,1,0,0.8
40716,e443a45200567f67ef10,102,836,f,f,0,1,1,0.8
40716,e443a45200567f67ef10,103,629,h,f,0,0,0,0.8
40716,e443a45200567f67ef10,104,553,h,h,1,1,1,0.8
40716,e443a45200567f67ef10,105,653,f,f,0,1,1,0.8
40716,e443a45200567f67ef10,106,620,f,f,1,1,1,0.8
40716,e443a45200567f67ef10,107,848,f,f,0,1,1,0.8
40716,e443a45200567f67ef10,108,553,h,h,0,1,1,0.8
40716,e443a45200567f67ef10,109,549,f,f,0,1,1,0.8
40716,e443a45200567f67ef10,110,464,f,f,1,1,1,0.8
40765,e8c29c8551b9afb46376,101,866,h,h,0,1,1,0.9
40765,e8c29c8551b9afb46376,102,848,h,h,1,1,1,0.9
40765,e8c29c8551b9afb46376,103,556,h,h,1,1,1,0.9
40765,e8c29c8551b9afb46376,104,651,h,h,0,1,1,0.9
40765,e8c29c8551b9afb46376,105,537,h,h,1,1,1,0.9
40765,e8c29c8551b9afb46376,106,529,f,f,1,1,1,0.9
40765,e8c29c8551b9afb46376,107,483,h,f,0,0,0,0.9
40765,e8c29c8551b9afb46376,108,458,f,f,1,1,1,0.9
40765,e8c29c8551b9afb46376,109,482,f,f,1,1,1,0.9
40765,e8c29c8551b9afb46376,110,415,h,h,1,1,1,0.9
40817,bee4c06551514a6acf84,101,823,h,h,1,1,1,1.0
40817,bee4c06551514a6acf84,102,741,h,h,0,1,1,1.0
40817,bee4c06551514a6acf84,103,554,f,f,1,1,1,1.0
40817,bee4c06551514a6acf84,104,590,h,h,0,1,1,1.0
40817,bee4c06551514a6acf84,105,578,h,h,0,1,1,1.0
40817,bee4c06551514a6acf84,106,563,h,h,0,1,1,1.0
40817,bee4c06551514a6acf84,107,588,h,h,1,1,1,1.0
40817,bee4c06551514a6acf84,108,624,f,f,0,1,1,1.0
40817,bee4c06551514a6acf84,109,692,h,h,0,1,1,1.0
40817,bee4c06551514a6acf84,110,557,h,h,1,1,1,1.0
40835,988488d8e452c685b7a4,101,818,h,h,1,1,1,1.0
40835,988488d8e452c685b7a4,102,573,f,f,1,1,1,1.0
40835,988488d8e452c685b7a4,103,709,h,h,1,1,1,1.0
40835,988488d8e452c685b7a4,104,574,h,h,0,1,1,1.0
40835,988488d8e452c685b7a4,105,446,h,h,0,1,1,1.0
40835,988488d8e452c685b7a4,106,468,h,h,0,1,1,1.0
40835,988488d8e452c685b7a4,107,573,f,f,1,1,1,1.0
40835,988488d8e452c685b7a4,108,451,f,f,1,1,1,1.0
40835,988488d8e452c685b7a4,109,390,h,h,1,1,1,1.0
40835,988488d8e452c685b7a4,110,642,f,f,0,1,1,1.0
40875,d57b122e4a7ab058d985,101,1443,f,f,1,1,1,0.9
40875,d57b122e4a7ab058d985,102,941,f,f,0,1,1,0.9
