gameid,uid,age,gender,device,round,reactTime,nonword,justiceWord,correct,NumChars,accuracy,rounds,chain
92034,7166469b4aba144e4c82,3,1,1,113,714,1,0,1,7,1.0,15.0,393
92034,7166469b4aba144e4c82,3,1,1,114,702,0,0,1,5,1.0,15.0,393
92034,7166469b4aba144e4c82,3,1,1,115,688,1,0,1,6,1.0,15.0,393
92103,d9d638a03338d439e3cc,,,1,101,1010,0,0,1,7,1.0,15.0,103
92103,d9d638a03338d439e3cc,,,1,102,648,1,0,1,6,1.0,15.0,103
92103,d9d638a03338d439e3cc,,,1,103,563,0,0,1,5,1.0,15.0,103
92103,d9d638a03338d439e3cc,,,1,104,734,0,1,1,5,1.0,15.0,103
92103,d9d638a03338d439e3cc,,,1,105,732,0,1,1,5,1.0,15.0,103
92103,d9d638a03338d439e3cc,,,1,106,823,1,0,1,7,1.0,15.0,103
92103,d9d638a03338d439e3cc,,,1,107,672,1,0,1,7,1.0,15.0,103
92103,d9d638a03338d439e3cc,,,1,108,980,0,0,1,7,1.0,15.0,103
92103,d9d638a03338d439e3cc,,,1,109,571,1,0,1,7,1.0,15.0,103
92103,d9d638a03338d439e3cc,,,1,110,670,0,1,1,4,1.0,15.0,103
92103,d9d638a03338d439e3cc,,,1,111,567,0,0,1,6,1.0,15.0,103
92103,d9d638a03338d439e3cc,,,1,112,443,0,1,1,5,1.0,15.0,103
92103,d9d638a03338d439e3cc,,,1,113,544,0,0,1,6,1.0,15.0,103
92103,d9d638a03338d439e3cc,,,1,114,723,1,0,1,6,1.0,15.0,103
92103,d9d638a03338d439e3cc,,,1,115,830,0,1,1,10,1.0,15.0,103
92176,73e1c3d6b0674107bd19,,,1,101,1620,1,0,1,6,1.0,15.0,
92176,73e1c3d6b0674107bd19,,,1,102,1189,1,0,1,9,1.0,15.0,
92176,73e1c3d6b0674107bd19,,,1,103,1432,0,0,1,7,1.0,15.0,
92176,73e1c3d6b0674107bd19,,,1,104,1330,0,0,1,7,1.0,15.0,
92176,73e1c3d6b0674107bd19,,,1,105,1221,0,0,1,5,1.0,15.0,
92176,73e1c3d6b0674107bd19,,,1,106,1221,0,1,1,4,1.0,15.0,
92176,73e1c3d6b0674107bd19,,,1,107,963,0,1,1,4,1.0,15.0,
92176,73e1c3d6b0674107bd19,,,1,108,1056,0,0,1,5,1.0,15.0,
92176,73e1c3d6b0674107bd19,,,1,109,1274,0,0,1,5,1.0,15.0,
92176,73e1c3d6b0674107bd19,,,1,110,1107,0,1,1,10,1.0,15.0,
92176,73e1c3d6b0674107bd19,,,1,111,1190,1,0,1,6,1.0,15.0,
92176,73e1c3d6b0674107bd19,,,1,112,1582,1,0,1,7,1.0,15.0,
92176,73e1c3d6b0674107bd19,,,1,113,1156,0,1,1,4,1.0,15.0,
92176,73e1c3d6b0674107bd19,,,1,114,1158,0,1,1,10,1.0,15.0,
92176,73e1c3d6b0674107bd19,,,1,115,1159,1,0,1,9,1.0,15.0,
92244,507407051a111cc19a0e,,,1,101,811,0,0,1,7,1.0,15.0,376
92244,507407051a111cc19a0e,,,1,102,686,0,1,1,4,1.0,15.0,376
92244,507407051a111cc19a0e,,,1,103,651,1,0,1,8,1.0,15.0,376
92244,507407051a111cc19a0e,,,1,104,597,0,0,1,7,1.0,15.0,376
92244,507407051a111cc19a0e,,,1,105,901,0,0,1,7,1.0,15.0,376
92244,507407051a111cc19a0e,,,1,106,756,1,0,1,4,1.0,15.0,376
92244,507407051a111cc19a0e,,,1,107,665,1,0,1,9,1.0,15.0,376
92244,507407051a111cc19a0e,,,1,108,493,0,1,1,4,1.0,15.0,376
92244,507407051a111cc19a0e,,,1,109,579,0,1,1,5,1.0,15.0,376
92244,507407051a111cc19a0e,,,1,110,497,0,0,1,6,1.0,15.0,376
92244,507407051a111cc19a0e,,,1,111,645,0,1,1,9,1.0,15.0,376
92244,507407051a111cc19a0e,,,1,112,605,1,0,1,4,1.0,15.0,376
92244,507407051a111cc19a0e,,,1,113,498,0,0,1,6,1.0,15.0,376
92244,507407051a111cc19a0e,,,1,114,715,1,0,1,8,1.0,15.0,376
92244,507407051a111cc19a0e,,,1,115,1127,0,1,1,10,1.0,15.0,376
92279,f2c7ffebaa7d9250d0dc,3,1,1,101,1385,0,0,1,6,0.8,15.0,
92279,f2c7ffebaa7d9250d0dc,3,1,1,102,745,0,1,1,9,0.8,15.0,
92279,f2c7ffebaa7d9250d0dc,3,1,1,103,634,0,1,1,4,0.8,15.0,
92279,f2c7ffebaa7d9250d0dc,3,1,1,104,729,0,0,1,7,0.8,15.0,
92279,f2c7ffebaa7d9250d0dc,3,1,1,105,690,0,1,1,10,0.8,15.0,
92279,f2c7ffebaa7d9250d0dc,3,1,1,106,598,0,0,1,6,0.8,15.0,
92279,f2c7ffebaa7d9250d0dc,3,1,1,107,562,0,1,1,9,0.8,15.0,
92279,f2c7ffebaa7d9250d0dc,3,1,1,108,1180,1,0,1,8,0.8,15.0,
92279,f2c7ffebaa7d9250d0dc,3,1,1,109,1089,1,0,1,5,0.8,15.0,
92279,f2c7ffebaa7d9250d0dc,3,1,1,110,1169,1,0,1,8,0.8,15.0,
92279,f2c7ffebaa7d9250d0dc,3,1,1,111,15,0,1,0,4,0.8,15.0,
92279,f2c7ffebaa7d9250d0dc,3,1,1,112,22,0,0,0,6,0.8,15.0,
92279,f2c7ffebaa7d9250d0dc,3,1,1,113,32,1,0,1,5,0.8,15.0,
92279,f2c7ffebaa7d9250d0dc,3,1,1,114,21,0,0,0,5,0.8,15.0,
92279,f2c7ffebaa7d9250d0dc,3,1,1,115,24,1,0,1,8,0.8,15.0,
92301,0eceea6b80ddbf9682ac,,,1,101,2145,0,0,1,7,1.0,15.0,45
92301,0eceea6b80ddbf9682ac,,,1,102,670,0,0,1,6,1.0,15.0,45
92301,0eceea6b80ddbf9682ac,,,1,103,812,0,0,1,5,1.0,15.0,45
92301,0eceea6b80ddbf9682ac,,,1,104,686,0,1,1,4,1.0,15.0,45
92301,0eceea6b80ddbf9682ac,,,1,105,933,0,1,1,10,1.0,15.0,45
92301,0eceea6b80ddbf9682ac,,,1,106,1034,1,0,1,5,1.0,15.0,45
92301,0eceea6b80ddbf9682ac,,,1,107,802,1,0,1,5,1.0,15.0,45
92301,0eceea6b80ddbf9682ac,,,1,108,1142,1,0,1,7,1.0,15.0,45
92301,0eceea6b80ddbf9682ac,,,1,109,866,1,0,1,5,1.0,15.0,45
92301,0eceea6b80ddbf9682ac,,,1,110,1197,1,0,1,5,1.0,15.0,45
92301,0eceea6b80ddbf9682ac,,,1,111,727,0,1,1,4,1.0,15.0,45
92301,0eceea6b80ddbf9682ac,,,1,112,805,0,1,1,5,1.0,15.0,45
92301,0eceea6b80ddbf9682ac,,,1,113,1179,0,1,1,10,1.0,15.0,45
92301,0eceea6b80ddbf9682ac,,,1,114,1001,0,0,1,7,1.0,15.0,45
92301,0eceea6b80ddbf9682ac,,,1,115,968,0,0,1,6,1.0,15.0,45
92328,214429523d83e5936422,,,1,101,605,0,1,1,4,0.866666666667,15.0,341
92328,214429523d83e5936422,,,1,102,591,1,0,1,7,0.866666666667,15.0,341
92328,214429523d83e5936422,,,1,103,845,1,0,0,8,0.866666666667,15.0,341
92328,214429523d83e5936422,,,1,104,707,1,0,1,7,0.866666666667,15.0,341
92328,214429523d83e5936422,,,1,105,479,0,1,0,4,0.866666666667,15.0,341
92328,214429523d83e5936422,,,1,106,1446,0,0,1,7,0.866666666667,15.0,341
92328,214429523d83e5936422,,,1,107,1248,1,0,1,8,0.866666666667,15.0,341
92328,214429523d83e5936422,,,1,108,1253,1,0,1,8,0.866666666667,15.0,341
92328,214429523d83e5936422,,,1,109,839,0,0,1,7,0.866666666667,15.0,341
92328,214429523d83e5936422,,,1,110,704,0,0,1,7,0.866666666667,15.0,341
92328,214429523d83e5936422,,,1,111,657,0,0,1,7,0.866666666667,15.0,341
92328,214429523d83e5936422,,,1,112,1071,0,1,1,10,0.866666666667,15.0,341
92328,214429523d83e5936422,,,1,113,747,0,1,1,10,0.866666666667,15.0,341
92328,214429523d83e5936422,,,1,114,689,0,0,1,7,0.866666666667,15.0,341
92328,214429523d83e5936422,,,1,115,706,0,1,1,10,0.866666666667,15.0,341
92347,60d29b2b4dc41c69e729,,,1,101,829,0,1,1,10,1.0,15.0,
92347,60d29b2b4dc41c69e729,,,1,102,634,1,0,1,7,1.0,15.0,
92347,60d29b2b4dc41c69e729,,,1,103,630,0,0,1,7,1.0,15.0,
92347,60d29b2b4dc41c69e729,,,1,104,535,0,0,1,6,1.0,15.0,
92347,60d29b2b4dc41c69e729,,,1,105,726,1,0,1,6,1.0,15.0,
92347,60d29b2b4dc41c69e729,,,1,106,668,0,1,1,4,1.0,15.0,
92347,60d29b2b4dc41c69e729,,,1,107,474,0,1,1,4,1.0,15.0,
92347,60d29b2b4dc41c69e729,,,1,108,780,1,0,1,6,1.0,15.0,
92347,60d29b2b4dc41c69e729,,,1,109,630,0,0,1,7,1.0,15.0,
92347,60d29b2b4dc41c69e729,,,1,110,604,0,0,1,6,1.0,15.0,
92347,60d29b2b4dc41c69e729,,,1,111,1006,0,1,1,10,1.0,15.0,
92347,60d29b2b4dc41c69e729,,,1,112,689,1,0,1,6,1.0,15.0,
92347,60d29b2b4dc41c69e729,,,1,113,632,1,0,1,6,1.0,15.0,
92347,60d29b2b4dc41c69e729,,,1,114,596,0,0,1,5,1.0,15.0,
92347,60d29b2b4dc41c69e729,,,1,115,611,0,1,1,4,1.0,15.0,
92358,5b0dbff043143e451ef4,3,1,1,101,1129,0,1,1,4,0.666666666667,15.0,275
92358,5b0dbff043143e451ef4,3,1,1,102,760,0,1,1,10,0.666666666667,15.0,275
92358,5b0dbff043143e451ef4,3,1,1,103,633,1,0,1,5,0.666666666667,15.0,275
92358,5b0dbff043143e451ef4,3,1,1,104,569,0,1,0,9,0.666666666667,15.0,275
92358,5b0dbff043143e451ef4,3,1,1,105,764,1,0,1,7,0.666666666667,15.0,275
92358,5b0dbff043143e451ef4,3,1,1,106,879,1,0,1,6,0.666666666667,15.0,275
92358,5b0dbff043143e451ef4,3,1,1,107,689,0,0,0,7,0.666666666667,15.0,275
92358,5b0dbff043143e451ef4,3,1,1,108,777,0,1,1,9,0.666666666667,15.0,275
92358,5b0dbff043143e451ef4,3,1,1,109,745,0,1,1,5,0.666666666667,15.0,275
92358,5b0dbff043143e451ef4,3,1,1,110,828,1,0,1,6,0.666666666667,15.0,275
92358,5b0dbff043143e451ef4,3,1,1,111,842,0,0,0,6,0.666666666667,15.0,275
92358,5b0dbff043143e451ef4,3,1,1,112,1144,0,0,1,6,0.666666666667,15.0,275
92358,5b0dbff043143e451ef4,3,1,1,113,1017,0,0,0,7,0.666666666667,15.0,275
92358,5b0dbff043143e451ef4,3,1,1,114,738,0,0,1,7,0.666666666667,15.0,275
92358,5b0dbff043143e451ef4,3,1,1,115,753,1,0,0,7,0.666666666667,15.0,275
92371,0560b1b506232b55d691,3,0,1,101,1462,0,0,1,5,0.933333333333,15.0,
92371,0560b1b506232b55d691,3,0,1,102,1374,0,0,0,7,0.933333333333,15.0,
92371,0560b1b506232b55d691,3,0,1,103,904,1,0,1,6,0.933333333333,15.0,
92371,0560b1b506232b55d691,3,0,1,104,1061,1,0,1,4,0.933333333333,15.0,
92371,0560b1b506232b55d691,3,0,1,105,1057,0,0,1,6,0.933333333333,15.0,
92371,0560b1b506232b55d691,3,0,1,106,973,0,0,1,7,0.933333333333,15.0,
92371,0560b1b506232b55d691,3,0,1,107,1159,0,1,1,9,0.933333333333,15.0,
92371,0560b1b506232b55d691,3,0,1,108,1063,1,0,1,6,0.933333333333,15.0,
92371,0560b1b506232b55d691,3,0,1,109,844,0,0,1,6,0.933333333333,15.0,
92371,0560b1b506232b55d691,3,0,1,110,1316,1,0,1,8,0.933333333333,15.0,
92371,0560b1b506232b55d691,3,0,1,111,1060,0,1,1,4,0.933333333333,15.0,
92371,0560b1b506232b55d691,3,0,1,112,1917,1,0,1,6,0.933333333333,15.0,
92371,0560b1b506232b55d691,3,0,1,113,939,0,1,1,10,0.933333333333,15.0,
92371,0560b1b506232b55d691,3,0,1,114,1002,0,1,1,4,0.933333333333,15.0,
92371,0560b1b506232b55d691,3,0,1,115,873,0,1,1,9,0.933333333333,15.0,
92405,7b5a41b5f01a927b8fe3,,,1,101,925,1,0,1,6,0.933333333333,15.0,273
92405,7b5a41b5f01a927b8fe3,,,1,102,438,0,0,1,5,0.933333333333,15.0,273
92405,7b5a41b5f01a927b8fe3,,,1,103,1222,1,0,1,6,0.933333333333,15.0,273
92405,7b5a41b5f01a927b8fe3,,,1,104,770,1,0,1,4,0.933333333333,15.0,273
92405,7b5a41b5f01a927b8fe3,,,1,105,767,0,1,1,9,0.933333333333,15.0,273
92405,7b5a41b5f01a927b8fe3,,,1,106,705,0,1,1,4,0.933333333333,15.0,273
92405,7b5a41b5f01a927b8fe3,,,1,107,659,0,0,1,6,0.933333333333,15.0,273
92405,7b5a41b5f01a927b8fe3,,,1,108,1396,0,0,1,7,0.933333333333,15.0,273
92405,7b5a41b5f01a927b8fe3,,,1,109,2260,0,1,1,9,0.933333333333,15.0,273
92405,7b5a41b5f01a927b8fe3,,,1,110,1207,1,0,1,8,0.933333333333,15.0,273
92405,7b5a41b5f01a927b8fe3,,,1,111,942,0,0,0,7,0.933333333333,15.0,273
92405,7b5a41b5f01a927b8fe3,,,1,112,1100,0,0,1,7,0.933333333333,15.0,273
92405,7b5a41b5f01a927b8fe3,,,1,113,3685,0,1,1,10,0.933333333333,15.0,273
92405,7b5a41b5f01a927b8fe3,,,1,114,658,0,1,1,4,0.933333333333,15.0,273
92405,7b5a41b5f01a927b8fe3,,,1,115,5927,1,0,1,10,0.933333333333,15.0,273
92428,0560b1b506232b55d691,3,0,1,101,1350,0,1,1,9,1.0,15.0,
92428,0560b1b506232b55d691,3,0,1,102,1815,0,1,1,9,1.0,15.0,
92428,0560b1b506232b55d691,3,0,1,103,1335,1,0,1,9,1.0,15.0,
92428,0560b1b506232b55d691,3,0,1,104,1442,1,0,1,6,1.0,15.0,
92428,0560b1b506232b55d691,3,0,1,105,1484,0,0,1,6,1.0,15.0,
92428,0560b1b506232b55d691,3,0,1,106,1177,0,1,1,4,1.0,15.0,
92428,0560b1b506232b55d691,3,0,1,107,989,1,0,1,7,1.0,15.0,
92428,0560b1b506232b55d691,3,0,1,108,918,0,0,1,5,1.0,15.0,
92428,0560b1b506232b55d691,3,0,1,109,1348,0,0,1,7,1.0,15.0,
92428,0560b1b506232b55d691,3,0,1,110,1289,0,1,1,5,1.0,15.0,
92428,0560b1b506232b55d691,3,0,1,111,830,0,0,1,6,1.0,15.0,
92428,0560b1b506232b55d691,3,0,1,112,906,1,0,1,7,1.0,15.0,
92428,0560b1b506232b55d691,3,0,1,113,932,1,0,1,7,1.0,15.0,
92428,0560b1b506232b55d691,3,0,1,114,902,0,1,1,10,1.0,15.0,
92428,0560b1b506232b55d691,3,0,1,115,984,0,0,1,7,1.0,15.0,
92476,7ee0c5bae99707b6b52a,,,1,101,850,0,0,1,5,1.0,15.0,158
92476,7ee0c5bae99707b6b52a,,,1,102,710,0,0,1,7,1.0,15.0,158
92476,7ee0c5bae99707b6b52a,,,1,103,647,0,1,1,4,1.0,15.0,158
92476,7ee0c5bae99707b6b52a,,,1,104,487,0,1,1,4,1.0,15.0,158
92476,7ee0c5bae99707b6b52a,,,1,105,1338,1,0,1,9,1.0,15.0,158
92476,7ee0c5bae99707b6b52a,,,1,106,632,0,1,1,10,1.0,15.0,158
92476,7ee0c5bae99707b6b52a,,,1,107,835,1,0,1,7,1.0,15.0,158
92476,7ee0c5bae99707b6b52a,,,1,108,648,1,0,1,5,1.0,15.0,158
92476,7ee0c5bae99707b6b52a,,,1,109,602,0,0,1,6,1.0,15.0,158
92476,7ee0c5bae99707b6b52a,,,1,110,1122,0,1,1,5,1.0,15.0,158
92476,7ee0c5bae99707b6b52a,,,1,111,585,0,0,1,6,1.0,15.0,158
92476,7ee0c5bae99707b6b52a,,,1,112,681,1,0,1,8,1.0,15.0,158
92476,7ee0c5bae99707b6b52a,,,1,113,504,0,0,1,6,1.0,15.0,158
92476,7ee0c5bae99707b6b52a,,,1,114,1183,0,1,1,10,1.0,15.0,158
92476,7ee0c5bae99707b6b52a,,,1,115,631,1,0,1,6,1.0,15.0,158
92509,9a13896bf75da954a736,,,1,101,1242,1,0,1,8,0.866666666667,15.0,
92509,9a13896bf75da954a736,,,1,102,725,1,0,0,7,0.866666666667,15.0,
92509,9a13896bf75da954a736,,,1,103,643,0,1,1,4,0.866666666667,15.0,
92509,9a13896bf75da954a736,,,1,104,732,0,0,1,6,0.866666666667,15.0,
92509,9a13896bf75da954a736,,,1,105,581,0,1,1,4,0.866666666667,15.0,
92509,9a13896bf75da954a736,,,1,106,820,0,0,1,7,0.866666666667,15.0,
92509,9a13896bf75da954a736,,,1,107,789,0,0,0,7,0.866666666667,15.0,
92509,9a13896bf75da954a736,,,1,108,644,0,1,1,9,0.866666666667,15.0,
92509,9a13896bf75da954a736,,,1,109,709,0,1,1,9,0.866666666667,15.0,
92509,9a13896bf75da954a736,,,1,110,676,1,0,1,6,0.866666666667,15.0,
92509,9a13896bf75da954a736,,,1,111,724,0,0,1,5,0.866666666667,15.0,
92509,9a13896bf75da954a736,,,1,112,948,0,1,1,9,0.866666666667,15.0,
92509,9a13896bf75da954a736,,,1,113,628,1,0,1,4,0.866666666667,15.0,
92509,9a13896bf75da954a736,,,1,114,931,1,0,1,6,0.866666666667,15.0,
92509,9a13896bf75da954a736,,,1,115,1061,0,0,1,7,0.866666666667,15.0,
92520,30fc4406d5f36689437f,,,1,101,809,0,1,1,10,1.0,15.0,436
92520,30fc4406d5f36689437f,,,1,102,848,1,0,1,5,1.0,15.0,436
92520,30fc4406d5f36689437f,,,1,103,832,0,0,1,5,1.0,15.0,436
92520,30fc4406d5f36689437f,,,1,104,615,0,1,1,9,1.0,15.0,436
92520,30fc4406d5f36689437f,,,1,105,770,0,0,1,5,1.0,15.0,436
92520,30fc4406d5f36689437f,,,1,106,999,1,0,1,5,1.0,15.0,436
92520,30fc4406d5f36689437f,,,1,107,859,0,1,1,4,1.0,15.0,436
92520,30fc4406d5f36689437f,,,1,108,739,0,0,1,6,1.0,15.0,436
92520,30fc4406d5f36689437f,,,1,109,2803,0,0,1,7,1.0,15.0,436
92520,30fc4406d5f36689437f,,,1,110,3244,1,0,1,10,1.0,15.0,436
92520,30fc4406d5f36689437f,,,1,111,805,0,1,1,4,1.0,15.0,436
92520,30fc4406d5f36689437f,,,1,112,706,0,0,1,5,1.0,15.0,436
92520,30fc4406d5f36689437f,,,1,113,1887,0,1,1,10,1.0,15.0,436
92520,30fc4406d5f36689437f,,,1,114,1176,1,0,1,5,1.0,15.0,436
92520,30fc4406d5f36689437f,,,1,115,807,1,0,1,6,1.0,15.0,436
92531,293c1553c40d0e67b0d6,,,1,101,1054,0,0,1,7,0.933333333333,15.0,324
92531,293c1553c40d0e67b0d6,,,1,102,1760,0,0,1,7,0.933333333333,15.0,324
92531,293c1553c40d0e67b0d6,,,1,103,814,0,1,1,9,0.933333333333,15.0,324
92531,293c1553c40d0e67b0d6,,,1,104,734,1,0,0,6,0.933333333333,15.0,324
92531,293c1553c40d0e67b0d6,,,1,105,828,0,1,1,9,0.933333333333,15.0,324
92531,293c1553c40d0e67b0d6,,,1,106,1547,0,1,1,5,0.933333333333,15.0,324
92531,293c1553c40d0e67b0d6,,,1,107,1425,0,1,1,5,0.933333333333,15.0,324
92531,293c1553c40d0e67b0d6,,,1,108,1882,0,0,1,6,0.933333333333,15.0,324
92531,293c1553c40d0e67b0d6,,,1,109,659,1,0,1,4,0.933333333333,15.0,324
92531,293c1553c40d0e67b0d6,,,1,110,705,0,0,1,7,0.933333333333,15.0,324
92531,293c1553c40d0e67b0d6,,,1,111,739,1,0,1,6,0.933333333333,15.0,324
92531,293c1553c40d0e67b0d6,,,1,112,724,1,0,1,6,0.933333333333,15.0,324
92531,293c1553c40d0e67b0d6,,,1,113,1667,1,0,1,9,0.933333333333,15.0,324
92531,293c1553c40d0e67b0d6,,,1,114,683,0,1,1,4,0.933333333333,15.0,324
92531,293c1553c40d0e67b0d6,,,1,115,718,0,0,1,5,0.933333333333,15.0,324
92601,5b0dbff043143e451ef4,3,1,1,101,3787,0,1,1,10,0.866666666667,15.0,
92601,5b0dbff043143e451ef4,3,1,1,102,878,1,0,1,7,0.866666666667,15.0,
92601,5b0dbff043143e451ef4,3,1,1,103,1031,0,1,1,9,0.866666666667,15.0,
92601,5b0dbff043143e451ef4,3,1,1,104,1067,1,0,1,7,0.866666666667,15.0,
92601,5b0dbff043143e451ef4,3,1,1,105,784,0,0,1,6,0.866666666667,15.0,
92601,5b0dbff043143e451ef4,3,1,1,106,865,0,0,1,6,0.866666666667,15.0,
92601,5b0dbff043143e451ef4,3,1,1,107,809,0,0,1,6,0.866666666667,15.0,
92601,5b0dbff043143e451ef4,3,1,1,108,682,1,0,0,10,0.866666666667,15.0,
92601,5b0dbff043143e451ef4,3,1,1,109,833,1,0,1,6,0.866666666667,15.0,
92601,5b0dbff043143e451ef4,3,1,1,110,777,0,1,1,4,0.866666666667,15.0,
92601,5b0dbff043143e451ef4,3,1,1,111,987,0,1,1,10,0.866666666667,15.0,
92601,5b0dbff043143e451ef4,3,1,1,112,708,0,0,1,5,0.866666666667,15.0,
92601,5b0dbff043143e451ef4,3,1,1,113,1133,0,0,1,7,0.866666666667,15.0,
92601,5b0dbff043143e451ef4,3,1,1,114,1400,1,0,0,7,0.866666666667,15.0,
92601,5b0dbff043143e451ef4,3,1,1,115,1073,0,1,1,5,0.866666666667,15.0,
92616,0553573dddca5090145a,,,1,101,772,1,0,1,8,1.0,15.0,401
92616,0553573dddca5090145a,,,1,102,716,0,1,1,9,1.0,15.0,401
92616,0553573dddca5090145a,,,1,103,584,0,0,1,6,1.0,15.0,401
92616,0553573dddca5090145a,,,1,104,915,0,1,1,10,1.0,15.0,401
92616,0553573dddca5090145a,,,1,105,651,1,0,1,6,1.0,15.0,401
92616,0553573dddca5090145a,,,1,106,754,0,0,1,7,1.0,15.0,401
92616,0553573dddca5090145a,,,1,107,588,0,1,1,9,1.0,15.0,401
92616,0553573dddca5090145a,,,1,108,742,0,1,1,9,1.0,15.0,401
92616,0553573dddca5090145a,,,1,109,589,0,0,1,7,1.0,15.0,401
92616,0553573dddca5090145a,,,1,110,509,1,0,1,6,1.0,15.0,401
92616,0553573dddca5090145a,,,1,111,535,1,0,1,8,1.0,15.0,401
92616,0553573dddca5090145a,,,1,112,543,0,1,1,4,1.0,15.0,401
92616,0553573dddca5090145a,,,1,113,569,0,0,1,7,1.0,15.0,401
92616,0553573dddca5090145a,,,1,114,597,0,0,1,7,1.0,15.0,401
92616,0553573dddca5090145a,,,1,115,519,1,0,1,5,1.0,15.0,401
92668,bb2b2f2ace786caecdfc,,,1,101,1565,1,0,1,5,1.0,15.0,100
92668,bb2b2f2ace786caecdfc,,,1,102,721,0,1,1,4,1.0,15.0,100
92668,bb2b2f2ace786caecdfc,,,1,103,905,0,1,1,5,1.0,15.0,100
92668,bb2b2f2ace786caecdfc,,,1,104,830,0,0,1,7,1.0,15.0,100
92668,bb2b2f2ace786caecdfc,,,1,105,626,0,1,1,5,1.0,15.0,100
92668,bb2b2f2ace786caecdfc,,,1,106,641,0,0,1,6,1.0,15.0,100
92668,bb2b2f2ace786caecdfc,,,1,107,1086,1,0,1,8,1.0,15.0,100
92668,bb2b2f2ace786caecdfc,,,1,108,893,1,0,1,7,1.0,15.0,100
92668,bb2b2f2ace786caecdfc,,,1,109,831,0,0,1,7,1.0,15.0,100
92668,bb2b2f2ace786caecdfc,,,1,110,920,0,0,1,5,1.0,15.0,100
92668,bb2b2f2ace786caecdfc,,,1,111,2004,0,1,1,10,1.0,15.0,100
92668,bb2b2f2ace786caecdfc,,,1,112,1502,1,0,1,6,1.0,15.0,100
92668,bb2b2f2ace786caecdfc,,,1,113,689,0,0,1,5,1.0,15.0,100
92668,bb2b2f2ace786caecdfc,,,1,114,1285,1,0,1,6,1.0,15.0,100
92668,bb2b2f2ace786caecdfc,,,1,115,659,0,1,1,4,1.0,15.0,100
92745,5c5e7decc1447b2a1b9a,,,1,101,831,1,0,1,7,1.0,15.0,249
92745,5c5e7decc1447b2a1b9a,,,1,102,820,0,0,1,6,1.0,15.0,249
92745,5c5e7decc1447b2a1b9a,,,1,103,527,0,1,1,5,1.0,15.0,249
92745,5c5e7decc1447b2a1b9a,,,1,104,528,0,1,1,5,1.0,15.0,249
92745,5c5e7decc1447b2a1b9a,,,1,105,571,1,0,1,6,1.0,15.0,249
92745,5c5e7decc1447b2a1b9a,,,1,106,640,0,1,1,9,1.0,15.0,249
92745,5c5e7decc1447b2a1b9a,,,1,107,689,1,0,1,7,1.0,15.0,249
92745,5c5e7decc1447b2a1b9a,,,1,108,786,0,0,1,7,1.0,15.0,249
92745,5c5e7decc1447b2a1b9a,,,1,109,579,0,0,1,7,1.0,15.0,249
92745,5c5e7decc1447b2a1b9a,,,1,110,600,1,0,1,7,1.0,15.0,249
92745,5c5e7decc1447b2a1b9a,,,1,111,532,0,1,1,4,1.0,15.0,249
92745,5c5e7decc1447b2a1b9a,,,1,112,557,0,0,1,7,1.0,15.0,249
92745,5c5e7decc1447b2a1b9a,,,1,113,532,0,1,1,5,1.0,15.0,249
92745,5c5e7decc1447b2a1b9a,,,1,114,659,1,0,1,7,1.0,15.0,249
92745,5c5e7decc1447b2a1b9a,,,1,115,492,0,0,1,5,1.0,15.0,249
92910,83dc7c49011ac83eec20,,,1,101,794,0,1,1,9,1.0,15.0,316
92910,83dc7c49011ac83eec20,,,1,102,642,0,0,1,5,1.0,15.0,316
92910,83dc7c49011ac83eec20,,,1,103,1757,1,0,1,7,1.0,15.0,316
92910,83dc7c49011ac83eec20,,,1,104,770,0,1,1,5,1.0,15.0,316
92910,83dc7c49011ac83eec20,,,1,105,940,1,0,1,5,1.0,15.0,316
92910,83dc7c49011ac83eec20,,,1,106,783,1,0,1,6,1.0,15.0,316
92910,83dc7c49011ac83eec20,,,1,107,1611,0,0,1,7,1.0,15.0,316
92910,83dc7c49011ac83eec20,,,1,108,1570,1,0,1,7,1.0,15.0,316
92910,83dc7c49011ac83eec20,,,1,109,704,0,1,1,4,1.0,15.0,316
92910,83dc7c49011ac83eec20,,,1,110,720,0,0,1,5,1.0,15.0,316
92910,83dc7c49011ac83eec20,,,1,111,753,0,0,1,7,1.0,15.0,316
92910,83dc7c49011ac83eec20,,,1,112,1019,1,0,1,7,1.0,15.0,316
92910,83dc7c49011ac83eec20,,,1,113,552,0,1,1,4,1.0,15.0,316
92910,83dc7c49011ac83eec20,,,1,114,798,0,1,1,4,1.0,15.0,316
92910,83dc7c49011ac83eec20,,,1,115,706,0,0,1,5,1.0,15.0,316
92916,aa89f42705a5440cf7cc,3,1,1,101,1406,1,0,1,6,0.933333333333,15.0,
92916,aa89f42705a5440cf7cc,3,1,1,102,597,0,1,1,4,0.933333333333,15.0,
92916,aa89f42705a5440cf7cc,3,1,1,103,863,0,0,1,5,0.933333333333,15.0,
92916,aa89f42705a5440cf7cc,3,1,1,104,628,0,1,1,5,0.933333333333,15.0,
92916,aa89f42705a5440cf7cc,3,1,1,105,1455,0,0,1,7,0.933333333333,15.0,
92916,aa89f42705a5440cf7cc,3,1,1,106,698,0,0,1,6,0.933333333333,15.0,
92916,aa89f42705a5440cf7cc,3,1,1,107,1111,1,0,1,8,0.933333333333,15.0,
92916,aa89f42705a5440cf7cc,3,1,1,108,1647,1,0,1,5,0.933333333333,15.0,
